mark_date,market_mode,quote_time,symbol,name,shares,entry_price,entry_cost,current_price,current_price_source,current_market_value,unrealized_pnl,unrealized_pnl_pct,volume,total_volume,total_amount,quote_status
2026-06-25,close,2026-06-26T14:02:28,2412,中華電,654,143.0,93655.0,144.0,public_close,94176.0,521.0,0.005562970476749773,12856893.0,12856893.0,1858091565.0,ready
2026-06-25,close,2026-06-26T14:02:28,2881,富邦金,96,114.0,10959.8,136.0,public_close,13056.0,2096.2000000000007,0.19126261428128258,21576751.0,21576751.0,2940034145.0,ready
2026-06-25,close,2026-06-26T14:02:28,00713,元大台灣高息低波,406,59.75,24293.5,60.85,public_close,24705.100000000002,411.6000000000022,0.01694280363060087,5545351.0,5545351.0,337162884.0,ready
2026-06-25,close,2026-06-26T14:02:28,006208,富邦台50,93,249.2,23208.6,248.1,public_close,23073.3,-135.29999999999927,-0.005829735529071089,2873708.0,2873708.0,713255020.0,ready
2026-06-25,close,2026-06-26T14:02:28,2330,台積電,9,2430.0,21901.0,2390.0,public_close,21510.0,-391.0,-0.017853066070042462,41099957.0,41099957.0,98673938497.0,ready
2026-06-25,close,2026-06-26T14:02:28,2882,國泰金,124,91.5,11362.26,111.5,public_close,13826.0,2463.74,0.21683538310160125,29350842.0,29350842.0,3274826737.0,ready
2026-06-25,close,2026-06-26T14:02:28,00878,國泰永續高股息,656,33.25,21843.0,33.75,public_close,22140.0,297.0,0.013597033374536464,32653639.0,32653639.0,1101728236.0,ready
2026-06-25,close,2026-06-26T14:02:28,0056,元大高股息,371,53.6,19913.6,53.2,public_close,19737.2,-176.39999999999782,-0.008858267716535324,29133924.0,29133924.0,1554797526.0,ready
2026-06-25,close,2026-06-26T14:02:28,00919,群益台灣精選高息,646,30.72,19873.12,30.26,public_close,19547.960000000003,-325.1599999999962,-0.01636179925447017,71566980.0,71566980.0,2168061749.0,ready
2026-06-25,close,2026-06-26T14:02:28,00881,國泰台灣5G+,349,56.3,19676.7,55.35,public_close,19317.15,-359.5499999999993,-0.018272881123359064,6979374.0,6979374.0,386848886.0,ready
2026-06-25,close,2026-06-26T14:02:28,2303,聯電,134,135.0,18116.0,178.5,public_close,23919.0,5803.0,0.32032457496136013,397685486.0,397685486.0,71019266736.0,ready
2026-06-25,close,2026-06-26T14:02:28,2454,聯發科,4,4455.0,17845.0,4310.0,public_close,17240.0,-605.0,-0.03390305407677221,10274439.0,10274439.0,44429005970.0,ready
2026-06-25,close,2026-06-26T14:02:28,2317,鴻海,8,312.0,2499.52,257.5,public_close,2060.0,-439.52,-0.1758417616182307,43578494.0,43578494.0,11325940448.0,ready
2026-06-25,close,2026-06-26T14:02:28,1301,台塑,157,52.5,8254.23,58.0,public_close,9106.0,851.7700000000004,0.1031919391633139,146735751.0,146735751.0,8419040215.0,ready
2026-06-25,close,2026-06-26T14:02:28,0050,元大台灣50,119,107.6,12822.4,107.2,public_close,12756.800000000001,-65.59999999999854,-0.005116046917893573,96345582.0,96345582.0,10328992361.0,ready
